pullNumber,commenter,comment,state,html_url,submitted_at,commented_commitID
3168,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3168#pullrequestreview-1267410636,2023-01-24T12:33:57Z,c3d4ad3626d9fbfa3cb4b2c8b2124582a6e42742
3177,EdColeman,"Noticed that the check failed with a junit package issue:

```
Expected 0, but found 1 classes using the wrong JUnit APIs:
core/src/test/java/org/apache/accumulo/core/clientImpl/TabletLocatorImplTest.java
Error: Process completed with exit code 1.
```

Not sure where that is coming from, but it should be corrected before merging",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3177#pullrequestreview-1279240167,2023-02-01T14:35:13Z,dbb004921083741f4bfb69710935463d44f1be6c
3180,ctubbsii,"There's a few bugs in here that could arise with similarly named volumes where one volume is a prefix of another, so you need to check for the terminal dot at the end of the volume before the Hadoop config key name for that volume. Overall, though, I think this is a nice change.

There's some inconsistency in the naming that needs to be polished up also.

Aside from those, I made some suggestions regarding naming, since tags, and streamlined use of streams / forEach.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3180#pullrequestreview-1286115665,2023-02-06T23:55:56Z,2ea0a77ac3a40a012d990a8da9023e7de7ae682a
3187,ctubbsii,"I don't understand the use case for this or the expected behavior. Also, this seems very unnecessary to add to the legacy 1.10 branch, and the code changes would likely be very different from the code in the latest branch. Is there an issue this is trying to solve? Is there a reason to target 1.x?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3187#pullrequestreview-1285906655,2023-02-06T19:50:12Z,e7404530f101db2c433bb3bf6cfc0df267eae423
3189,ctubbsii,"I like the changes to the ServiceLockData abstraction. I think that's a useful change on its own. After that change is done, I think the changes to add the service group are probably relatively minimal, so it's probably okay (meaning, I think I'd be in favor), but I'd like to see what this PR looks like after the ServiceLockData abstraction is done first, without the addition of the group. Would you be willing to do that?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3189#pullrequestreview-1287820592,2023-02-07T19:59:31Z,118f1019c4189a7e37bca1b7af92d036fbe355a0
3192,ctubbsii,I think passing configuration consistently this way is going to be better for users in the long-run.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3192#pullrequestreview-1293731543,2023-02-10T18:14:23Z,86ab753c90b3c4884d393dbab139eaf63db61031
3195,ctubbsii,"Making the ACLs immutable looks fine, but I would recommend cleaning up the comments in the test. They don't need to be javadoc.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3195#pullrequestreview-1313658873,2023-02-24T15:10:13Z,2116c357f0f92752cfcda0c6ac426e0a7549994d
3202,dlmarion,I didn't do a full review as I think my initial comments will either cause a discussion or significant changes to the PR. ,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3202#pullrequestreview-1313343262,2023-02-24T12:48:18Z,5f2c1cb00aed8d835560b4d173d8cc60ea4af4bd
3203,ctubbsii,"I'm not sure what's wrong with the current mechanism. I don't know why we would exclude the main branch. If the intent is to no longer support Hadoop 3.0.x and ZK 3.5.x for Accumulo 3.0 and later, that's fine, but a much simpler solution is to simply delete that line from the matrix, so we don't do any more compatibility testing for these for Accumulo 3.0 and later (other branches wouldn't be affected, because the change would only occur to the workflow definitions in the main branch). That would effectively make whatever we have in our POM the minimum supported versions for 3.0 and later (because that's all we'd be testing).

However, I don't see a compelling reason to do this. People upgrade Hadoop and ZooKeeper independently of Accumulo, as these are the only two dependencies that we don't actually bundle with our binary distribution tarball. This workflow matrix line merely checks that some earlier versions users may be using aren't obviously broken.

I think it's fine if we leave Hadoop 3.0 and ZK 3.5 the minimum, and continue checking it for the main branch. Unless there's some reason we want to drop them... perhaps because of some newer feature we want to leverage that isn't available in these older versions? If so, a known incompatibility like that would be a good reason to bump the minimum that we're testing with.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3203#pullrequestreview-1313477967,2023-02-24T14:09:17Z,d7329dea9ede9bb79319c8372be9497df235155d
3215,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3215#pullrequestreview-1323888390,2023-03-03T14:23:42Z,36715b4638686d6818c6d171a0793c7da5bfc100
3219,ctubbsii,"It's not clear to me why the byte array needs to be volatile in the first place. The comments make no sense. The reference is never changed after initial construction, so there's no risk of a different thread seeing a different value for this variable. It should just be final, not volatile.

Now, it does appear that there's some thread-safety issues with the `cur` pointer, and perhaps that should be volatile or an AtomicInteger. However, it looks as though the problems with thread-safety are bigger than that... because multiple threads could be advancing the pointer at the same time. It seems to me that we should probably synchronizing around the code that uses or modifies the `cur` pointer,  to fix that, which is a whole different thing than merely making it volatile.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3219#pullrequestreview-1322734167,2023-03-02T22:37:23Z,1ca9c607015b1533de9ecc69fcb651bb3ac97b06
3219,ctubbsii,"Any method that does more than one read/write access to the current pointer value should be changed to be atomic, if we're trying to avoid synchronization of the class or its methods. This would at least make each method have a consistent view of the pointer, even if there's no synchronization between threads for a consistent global view of the state of the stream.

I'm still not sure what the volatile on the byte array buffer is doing, though... that doesn't seem to have any impact, as far as I can tell.
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3219#pullrequestreview-1324250036,2023-03-03T16:39:33Z,e20bc70616e09a12006467c759fb7d3881fa71a9
3219,ctubbsii,"The next review round of mine includes some comments, and some attempts to simplify the lambdas because I think it's going to be really hard for some future person to understand what these are doing. However, it seems necessary to make each method in this class thread-safe without synchronization blocks.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3219#pullrequestreview-1326656317,2023-03-06T16:41:02Z,aa0f2c9a75ff81ec26251cbee6d8bb6b940e44d5
3244,ctubbsii,"I was going to say that these are equivalent, but that this change makes it cleaner. However, they aren't equivalent. This change compares the duration with a max time to wait. The previous version compares the duration with the max time to wait plus the start time... which is a completely arbitrary value. So, this actually fixes that bug *and* makes it easier to read.

My only suggestion is trivial improvements to the assignment of timeToWaitNanos. I added a simple comment also because Math.max and Math.min always make me do a double-take, because Math.max enforces a minimum result, and Math.min enforces a maximum result. As such, they can be easily misread in code, and a comment explaining what is intended is helpful, I think.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3244#pullrequestreview-1346555881,2023-03-17T19:26:37Z,0d508c1f94788689cd606e260a8ff432c0e8fae3
3288,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3288#pullrequestreview-1389916277,2023-04-18T11:54:56Z,674a9da956a7e74b02568680b52fa572b746a26c
3321,ctubbsii,"One more minor change to eliminate a `new Text`, but after that, this change looks ready to merge.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3321#pullrequestreview-1398998699,2023-04-25T01:32:15Z,c98404f8d7c41960529a3f97ae763dbdba40593b
3364,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3364#pullrequestreview-1407694311,2023-05-01T15:06:43Z,7ab1d55f6bbda3db51facce8edda0bbc32efb680
3375,ctubbsii,"I think this is a **very** bad idea. By definition, Errors are those severe problems thrown by the JVM when there is likely no chance of recovery. We have already put a lot of effort in to 2.1 to ensure that we're not mishandling Errors, as that can lead to very bad outcomes (half-dead services, services which are running but critical threads are dead and non-functional, and plenty of other problems), as we've already seen plenty of those before. The best solution here is to crash, and crash hard. We do not, and cannot, know if recovery is possible or safe in the face of Errors.

The fact that VFS (which is the cause of the problems reported in the issue this PR is trying to resolve), is known to be very unreliable, is why I personally **strongly** advise avoiding it, and one of the motivations for us taking specific efforts in 2.1 to phase it out and make it optional by adding more pluggable ways for users to deploy it, or alternatives, at their own discretion. However, whether it is reliable or not, we cannot know what is happening inside a third party component's threads, and cannot be responsible for knowing whether it is safe to recover from it or not. This is not something for us to fix, and attempting to do so requires making compromises which I don't think is acceptable, due to the increased risk of other kinds of problems.

If the user does not wish to crash hard on class loading errors, whether it is due to an unreliable component, misconfiguration, or something else, they should try to take advantage of the pluggable features that allow them to customize a solution that meets their particular requirements.

I do not think this change should be applied... Accumulo is behaving as expected due to the badly behaving configured component. We cannot know if the third party component is safe to recover from in the general case, and cannot be responsible for errors in optional third-party components. There are already options available for users to customize their class loading according to their own requirements, without Accumulo needing to solve it. Accumulo is behaving correctly here.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3375#pullrequestreview-1414393608,2023-05-05T08:44:12Z,8cf26137050c327ca21d542b10c107ef79d3c66d
3384,cshannon,"As commented inline you switched to using Wait.waitFor() but still have 3 second sleeps before hand so those sleeps can/shoved be removed. 

Also I think you should update the other tests in this file as well. There are other tests like [testScanReturnsEarlyDueToLowMemory](https://github.com/apache/accumulo/blob/976081dae5409037a85ff19f08013feabd55d239/test/src/main/java/org/apache/accumulo/test/functional/MemoryStarvedScanIT.java#L193) that are sleeping as well so I think all places in the test class should be changed so it's consistent.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3384#pullrequestreview-1415787822,2023-05-06T15:20:12Z,976081dae5409037a85ff19f08013feabd55d239
3384,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3384#pullrequestreview-1420432480,2023-05-10T11:39:05Z,976081dae5409037a85ff19f08013feabd55d239
3389,ctubbsii,"Overall, looks good. Mostly some questions about edge cases, and two minor suggestions regarding boolean negation for readability and for jQuery selector.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3389#pullrequestreview-1420341354,2023-05-10T11:13:57Z,605ede422187ccb970957bc08c24c067507892b2
3389,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3389#pullrequestreview-1421663146,2023-05-11T02:47:08Z,08c3a77a43664bc23a0bf91323e7ab4fc14fc79d
3398,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3398#pullrequestreview-1425310638,2023-05-13T02:42:05Z,8dfc2c579f2c76872beb7daeada2159ff9bc30e2
3400,ctubbsii,I think this PR can be much more minimal. I have provided my code review suggestions to minimize the changes for this in ivakegg/accumulo#5,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3400#pullrequestreview-1425319804,2023-05-13T04:35:12Z,de074bd4e5975d3a66aa16a774fdb2dcf3d0a5b4
3428,ctubbsii,"I made a lot of narrowly-scoped comments on this implementation, but overall my thoughts are:

1. I like the idea of separating out the decision of whether the file goes to trash or not into a class, but I think that should be an SPI class
2. I think we should reserve the ""janitor"" name for the future and use something like ""TrashPolicy"" for the SPI
3. I don't think we need to provide a custom implementation for bulk imports, as that seems very user-specific. I think we should provide an ""always"" and a ""never"" reference implementations for the SPI.

I realize that what I'm suggesting is basically a rewrite of what you've done already. If you agree that it's a good direction to go, but don't want to do the rewrite, I would be happy to take it on.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3428#pullrequestreview-1444597425,2023-05-25T20:58:48Z,58a52724d4ffb0f7f67640eb8053be8f4c953463
3436,ctubbsii,"Minor changes suggested to add comments and expand the log messages with some helpful details. I was in a rush and didn't really proofread them, so they can probably be worded better than my attempt. Mainly, I just think it's helpful to have a brief description, rather than rely on the name alone to try to figure out the differences between the test cases in the separate classes.

It does strike me that most of the ITs are basically just testing Hadoop's own behavior, rather than our own. Once our prop is removed, these tests can be simplified. I'm not sure we need to test Hadoop behavior so comprehensively in Accumulo, but for now it makes sense, because of the testing of the interaction with our config prop.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3436#pullrequestreview-1453813464,2023-05-31T18:36:51Z,ef414e150c8071a0517275a98a202921ee056447
3444,ctubbsii,"I think it's fine to drop this. It looks like we already marked ""hidden"" to avoid it being used by users. This was moved here to consolidate the various Opts classes that we didn't need anymore, but was never a general option available to users... it was originally only part of GCOpts before it was moved here as a hidden option to just catch spurious uses of it for the accumulo-gc after the consolidation was done.

I think the entire parameter can be removed (not just the `-s`)... we don't need the hidden legacy GCOpts option at all, especially hidden in a class used by all server-side services. If we really want to catch those legacy uses, then the right thing to do is to move it back to a GCOpts subclass to catch legacy uses for the accumulo-gc specifically.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3444#pullrequestreview-1456487102,2023-06-02T00:30:56Z,6d1c6c9a64d6d7ab57c3e5a2a26a46b4fe8a8e03
3445,ctubbsii,"Overall, I think this is a good approach. But I think we can go a bit more minimalistic and keep things much simpler for both us and users, without losing any essential functionality.

I also think it'd be nice if there was an emphasis on ensuring the print option provides computer-readable output, so it's maximally easy to grep or parse the output. Maybe a `--porcelain` option, if needed (but maybe just make all output easily parseable, and we won't even need that additional option)",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3445#pullrequestreview-1470658056,2023-06-08T20:16:25Z,3fb03c5970d849951abfd62935ada8229f808552
3452,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3452#pullrequestreview-1464244142,2023-06-06T04:52:31Z,347d6c3767474d84fe02bfd9a89d8ce731a1737f
3481,ctubbsii,Changes to utils are good. My suggestions pertain to the test changes.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3481#pullrequestreview-1475446271,2023-06-12T17:25:02Z,ffa9648fe8eddfc2dc6d8e7a44eca7fc6ea7667f
3508,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3508#pullrequestreview-1491997711,2023-06-21T23:00:06Z,e58cfec34c795ba1f1a9e81c0c8f73bcb2f6b8e1
3508,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3508#pullrequestreview-1494401632,2023-06-23T05:40:59Z,3ed08fc601a3869e429460daa9df4dfd143b6971
3510,ctubbsii,"Changes are fine, but marking ""request changes"" instead of ""approve"" to get your attention on the following:

Please be very careful when merging this into main.

This contains merge commits as well as new commits. If this is merged from the GitHub UI using the squash method, it will drop the merge commit, and only keep the total changes. A subsequent merge commit (`-s ours`) will need to be done to include the commit history from 2.1. If it is merged  without that, then it will create an additional merge commit on top of the existing merge commit, and it won't squash the subsequent additional intermediate changes from the code review.

This is why we don't typically do merges as PRs, because GitHub's UI is inadequate for doing it correctly. I recommend merging this from the command-line instead, and just closing this PR after the review. Leave a comment in this PR with the merge commit hash.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3510#pullrequestreview-1491727688,2023-06-21T19:57:08Z,96a8141c7da53b70a1a6c4c5b6d6c3fdc257f0a7
3542,ctubbsii,Should be added to fixedProperties or made to support updating the value at runtime.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3542#pullrequestreview-1499463109,2023-06-26T21:38:34Z,cd58a0b4bccd47ec90d9fb1872d0f324b71dc17e
3542,ctubbsii,"This is good. I just have two very trivial suggestions before this is merged.
1. Relocate the new recovery property to keep it grouped with other recovery properties,
2. Inline the trivial getter that's used only once
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3542#pullrequestreview-1504063875,2023-06-28T21:06:02Z,ff6923e48f04d7904628f4492b5c52f0a4179c26
3561,ctubbsii,"> * moves the 'manager server', 'tablet servers' and 'garbage collector' links out of the 'servers' dropdown in the navbar and into their own separate links

-1 to that part, as per my comments on https://github.com/apache/accumulo/issues/3548#issuecomment-1613916979 and https://github.com/apache/accumulo/issues/3548#issuecomment-1615135466


> * makes it so that when the manager state or goal state is `SAFE_MODE` the manager notification circle is yellow and when the manager state or goal state is `CLEAN_STOP` it is red

+1 to that part of the change.

I wouldn't mind so much expanding the menu if it didn't take up so much space and add so much clutter to the top bar. But, even if we could find a way to make them take up less space, it's not scalable... we're adding a bunch of different server types (scan servers, compactors, etc.) and there just isn't enough space up there to separate them out. And it doesn't make sense to separate out some server types and leave others collapsed. So, I think it just needs to stay collapsed, and we need to use some other distinct visual element that propagates up to indicate this special circumstance. (Alternatively, users can just monitor the REST endpoint in any monitoring or alerting tool they wish, rather than rely on our monitor's look and feel to present that information.)",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3561#pullrequestreview-1507829332,2023-06-30T20:04:25Z,9460938643e884f4b6e5cc4025d2d28a9fbf74e5
3562,ctubbsii,"Overall, these changes are good (though I only looked at CreateNamespaceCommand in detail... I am assuming CreateTableCommand has nearly identical changes).

A few things:

* I think the random `getOptions()` call is a bit weird, and probably should go away
* I think there are other names for the flag that could be considered, as well as making the flags mutually exclusive, to reduce confusion
* I'm concerned about the silent success if the config source doesn't exist

Other comments:

When reviewing this, I thought it was weird that clonetable had some options (like set and exclude) that were not on the createtable command. But adding those is out of scope of this, even if we wanted to do that.

Conversely, I noticed that clonetable does not have a `--copy-config` option at all. That got me thinking, and resulted in my comment about a related potential bug with clonetable at https://github.com/apache/accumulo/issues/3233#issuecomment-1615276055 that this PR would not address.

Also, I was thinking that createtable and createnamespace could also have an option to copy the config from either a table or a namespace (so you can create a table using a namespace's config as a template, or a namespace, using a table's config as a template). In general, it really shouldn't matter if you're copying the config from either, because namespaces are specifically *table* namespaces, and hold *table* configurations... just for a group of tables instead of only one. But, I think doing some of that is a bit overkill here. Those more complex use cases can be supported by users using the Java API directly, in JShell or in their own application, if they wish. IN truth, nobody's asking for this, so it's probably not worth doing at all.
",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3562#pullrequestreview-1507960870,2023-06-30T23:51:03Z,18af99e3822bdf7b2583568f84d0177e714cb728
3568,cshannon,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3568#pullrequestreview-1515497518,2023-07-05T23:11:00Z,10b12927b7e61b40d078cb84930eb114bf595096
3612,DomGarguilo,"I ran some tests with these changes and generated random values similar to how you outlined in the comment above. It looks like everything works as intended and these columns are indeed sorted by their numeric value.

The review comments I made are general and should apply to all of the files so make sure to try to apply my suggestions to not just the file in which I commented.

Overall things are looking good and seem to work as intended :+1: ",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3612#pullrequestreview-1530491853,2023-07-14T17:10:58Z,dda979dadaaccac0f1bdfbf23cf841244010e654
3671,ctubbsii,"Wouldn't these get logged elsewhere as well? I suppose in this case, redundant logging isn't important.

My only suggestion for changes is my usual suggestion to narrow the catch block with multi-catch. Something like:

```java
  } catch (CheckedEx1 | CheckedEx2 | RuntimeException e) {
```

This works the same as what you have, but alerts us during development when some new checked exception is thrown that we might not know to look for, and may want to handle differently.

Multi-catch blocks make it easy to narrow our exception handling so we can avoid overlooking things that get caught up in the wide net that we don't expect or didn't think about.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3671#pullrequestreview-1558133246,2023-08-02T03:39:14Z,1a336ce1361df5be90c4da4e81373dc2d18f90eb
3676,ctubbsii,"Found one issue. Didn't have time to finish looking, but the overall approach seems fine. But, please make sure you call EasyMock.verify on the mock objects.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3676#pullrequestreview-1559921167,2023-08-02T22:25:25Z,39f0f85f2ac8df779a1315e12223eaa033d045ba
3678,ctubbsii,"I think there's a risk of some unintended consequences here. Classloaders are not free to create, and depending on the implementation of the system classloader factory, creating one unnecessarily may be highly undesirable for a particular implementation. Instead of this, how about we add a default method to the factory SPI to validate a context, and use that in the class loader util? So, instead of forcing the classloader to be constructed, we get a boolean response back here about its validity.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3678#pullrequestreview-1563829134,2023-08-05T09:21:36Z,bd83936ebe8daf199e30839271dfead0d77a307f
3680,ctubbsii,"Implementation looks good as a stand-alone fix, but I'm concerned about consistency of behavior with other similar prompts in the shell, and suggest converging on a single implementation put in the Shell class, and called as needed.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3680#pullrequestreview-1571108796,2023-08-10T06:29:54Z,01f3e5670693f0a0485b7efb3b7be8d28acc9474
3684,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3684#pullrequestreview-1574089928,2023-08-11T17:19:25Z,5ac8ac443afadc2466406012ad998db0bfcb091b
3684,ctubbsii,"I think it's worth considering restoring the slight change in behavior that existed previously that used the `more` flag to discontinue processing the rest of the items in the loop, before this is merged. Perhaps my suggestion to use `Optional` for this will work, or perhaps there's something cleaner. But, I don't think it's a good idea to force users to continue to be prompted for the remaining items in a loop if the previous code aborted the loop.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3684#pullrequestreview-1575991593,2023-08-14T03:12:54Z,d6e0539f396b36041f2f8bd163353c9a1bd8fc3b
3706,cshannon,"This should work but I was going over it and think it would just be simpler/easier if instead of the key being the URI we just made the key the volumeHdfsConfigOverrides map. We wouldn't need to worry about having the extra object as the key or having to use the boolean to detect new entries.

The issue with that change of course is if the properties change you end up with a stale entry in the Cache that won't ever be used anymore. However, I think this is probably fine. You still have a 6 hour time out which would evict stale entries if the properties changed. Also, as a precaution we could set a max number of entries on the cache just to prevent blowing heap incase some weird edge case or bug happened where properties kept changing so if too many entires went into the cache it would evict based on least recently used with the tinyLRU algorithm it uses.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3706#pullrequestreview-1584842195,2023-08-18T16:14:57Z,e5a8b7e1cf367bfd4695f80242fa7a51d7d2f512
3712,ctubbsii,"Thank you for your suggested changes, @Taher-Ghaleb . The changes to use the more specific assertions rather than `assertTrue` are useful.

However, the changes to add verbose messages to the assertion lines are not useful. The messages themselves are trivial enough that they don't actually add any value for the developer doing the troubleshooting. It's clear from the assertion code alone what failed. Over time the messages themselves could diverge from the actual code, as well, making it more content to keep up to date.

We do occasionally add messages to assertions, but when we do, it would be nice to have a message that gifts more useful. These trivial messages that are basically equivalent to what JUnit has already told us, are not useful. They just add content to maintain and are noisy and make the test code less readable.

If you still want to contribute changes to help improve our tests, I would suggest removing the changes that add the trivial messages, and only keep the changes to use the more specific assertion method (like using assertEquals or assertNotEquals instead of using assertTrue or assertFalse and `==` or `!=`). Those specific assertion method changes are enough to add a more detailed message from JUnit on failure.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3712#pullrequestreview-1587710640,2023-08-21T19:20:43Z,955e7185a70c84c0d001aa8d04b0e3eef474fb9e
3725,ctubbsii,This can be a much more trivial PR than this. I think the only file that needs changing is Property.java. The other files can stay unchanged.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3725#pullrequestreview-1600751786,2023-08-29T16:00:08Z,3a1c79b4a2589b0fcaf72c27d05e459ca8487c15
3728,ctubbsii,"This code is a nightmare to look at and work with. Not your code specifically... just the totality of what's there, due to the complexity of all the edge cases and the overlaps checks, and the deep call stacks that are difficult to follow; I'm not even sure what can be done to clean any of it up. Your code thankfully is not making it worse... but I do wonder if there's more we can do to make some of these internals more maintainable in general.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3728#pullrequestreview-1599587689,2023-08-29T08:53:40Z,8dca8a55d3945078afbd58c04305bc7724d9b706
3733,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3733#pullrequestreview-1599874985,2023-08-29T09:49:15Z,34eb1faed5374e9eb6c9f4848e184ac13d0a17ce
3737,ctubbsii,"So, I think the changes to the IT aren't good, for the reasons I say below. I'm going to spend a little time trying to polish it up, but I do think the non-test stuff is pretty much good.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3737#pullrequestreview-1606159016,2023-09-01T05:59:52Z,5f8148d69c5683a7854c960b0e5fb089fed3bb41
3754,ctubbsii,"A few things:

1. Can use bootstrap.bundle.js instead of bootstrap.js to include popper
2. I'm not sure we need to redistribute the .map files for bootstrap; as far as I can tell, they are only used by browsers for debugging bootstrap itself; if users want to add them, they can, but we don't need to distribute them by default and they can be removed from our source, so long as that doesn't cause any errors, which I'm pretty sure it won't.
3. DataTables now uses unicode characters for its up/down arrows for sorting. It is no longer necessary to ship the datatables/images; those can be deleted
4. DataTables does not need the css/jquery.dataTables.css file, since it has the css/dataTables.bootstrap5.css for styling, so that can be deleted too.
5. Bootstrap is now at 5.3.2 as of this review; this PR is for 5.3.1.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3754#pullrequestreview-1629908859,2023-09-16T05:47:19Z,b0f44f16bd55f313b5505cd1954d29ce2ec24be0
3770,ctubbsii,"Looks good overall. Just a comment on updating the LICENSE files.

I would also like to see if we can tweak the content of the alert window, so the icon is to the left of the list of alerts, instead of above it in a separate section. I didn't investigate too deeply to see how we could do that. The examples on the bootstrap site show it like that for one item, but I think it could work nicely for more than one. I was thinking something like:


```
 ICON  Item 1
 ICON  Item 2
       Item 3
       Item 4
```

In this example, I show ""ICON"" on two lines, because it'll be a bigger font, so it may span multiple lines. I'm a bit worried about bike-shedding this, so if it's too much trouble, then don't worry about the icon placement that much.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3770#pullrequestreview-1658203976,2023-10-04T18:07:35Z,8163f59f73dd76b3aa367ed43691f6f32c2b4522
3776,ctubbsii,"If the number doesn't go back down, then this seems to be a good way to improve the reliability of the test.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3776#pullrequestreview-1642830305,2023-09-25T19:14:37Z,87d0e9814948fcdfa47312d149e1da9be97c6ce5
3779,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3779#pullrequestreview-1645030577,2023-09-26T19:26:58Z,40c2059982dc696401eaf7844f1d91cc796d8533
3779,ctubbsii,"Minor suggestions. Should be okay to merge after those, if you're okay with them.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3779#pullrequestreview-1647343557,2023-09-27T18:44:19Z,82de7738d861b93e428d499c88dded3db767936e
3792,ctubbsii,"To the earlier comment, I don't see any reason to change this in a patch release. It's enough to know that it works. Users can change the configuration themselves, if they want to use something other than the default. We don't want to be creating a situation where a partially upgraded cluster (where we support less coordination for upgrades, as patch releases are typically drop-in substitutes) can't properly talk between services because servers are using different default configs. This isn't really an issue across major/minor version bumps, where coordination for upgrades is required, and support for mixing versions is limited or non-existent. So, it'd be better to just make this change in the main branch for the next version, and not make it for 2.1.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3792#pullrequestreview-1658876591,2023-10-05T05:03:25Z,9c34320392280c1bdc4b174d41d2ea4f620d1a91
3813,ctubbsii,"Looks good, but the UTF-8 issue should be fixed. I looked around and found other issues, and created #3815 as a follow-on to this to address those.

The suggested refactoring to leverage Optional to make the code more concise is merely a suggestion, but I recently made similar changes in #3788 for the main branch, so it's possible that similar changes here may make merging forward a little easier (I'm not sure, I didn't try).",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3813#pullrequestreview-1658990278,2023-10-05T06:55:07Z,ea6f3878f92ca01a8f35156227ea14cf4e153a45
3817,ctubbsii,src/build/ci/find-unapproved-junit.sh was also involved in checking the use of JUnit during a build.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3817#pullrequestreview-1660646554,2023-10-05T20:23:00Z,afc35e117007f3376964bfd7802cb25c8218b635
3876,cshannon,"@EdColeman - I tested this out with Uno and it worked well, so overall looking pretty good. I saw it clean up the chopped references and upgrade all the metadata succesfully. I added some in line comments for a few things to tweak.

The only other main thing I think this is missing is testing. There's no tests right now for any of the upgrade code in `Upgrader11to12` so I think that is important to add to make sure it works before merging this. 

Ideally we would also add an integration test or 2 as well to test the upgrade. It would be a little tricky as it would probably require having to take tables offline and manually modifying the metadata to the old format and stopping the mini accumulo cluster and then changing metadata so it would upgrade on a restart. So I'm not sure about doing an IT but the Upgrader11to12 class itself at least should have tests.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3876#pullrequestreview-1691248855,2023-10-21T13:42:05Z,0f35f114a7565dac5b361bf461838fbfcbae95f4
3895,ctubbsii,"Looks like you beat me to it. I had a local branch ready to bump to 3.23.1 as soon as they released a fix, but they skipped right past that version and released it as 3.24.0. I wonder what else they changed. In any case, you can delete the comment about holding the version back.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/3895#pullrequestreview-1700849752,2023-10-27T01:03:39Z,6b9265b9a784432a248641ae6412e94391e74510
